CRN,M Start Time,M End Time,T Start Time,T End Time,W Start Time,W End Time,R Start Time,R End Time,F Start Time,F End Time,Course Code
47338,1030,1110,,,1030,1110,,,,,HYD 243
62812,,,,,,,,,730,810,HYD 286
62812,,,,,910,990,,,,,HYD 286
62812,,,,,,,,,,,HYD 286
@,,,,,,,,,,,HYD 299
47735,,,,,540,710,,,,,IMM 203
47736,,,,,,,790,900,,,IMM 204
47736,,,,,,,,,,,IMM 204
47750,,,,,,,,,,,IST 008
@,,,,,,,,,,,IST 008B
@,,,,,,,,,,,IST 008B
@,,,,,,,,,,,IST 008B
@,,,,,,,,,,,IST 008B
@,,,,,,,,,,,IST 008B
@,,,,,,,,,,,IST 008B
@,,,,,,,,,,,IST 008C
@,,,,,,,,,,,IST 008C
@,,,,,,,,,,,IST 008C
@,,,,,,,,,,,IST 008C
@,,,,,,,,,,,IST 190
@,,,,,,,,,,,IST 194HA
@,,,,,,,,,,,IST 194HA
@,,,,,,,,,,,IST 194HB
@,,,,,,,,,,,IST 194HB
@,,,,,,,,,,,IST 197T
@,,,,,,,,,,,IAD 092
47434,,,730,840,,,730,840,,,IAD 103
47435,,,,,,,,,540,710,IAD 142
47435,,,,,,,,,480,530,IAD 142
@,,,,,,,,,,,IAD 192
@,,,,,,,,,,,IAD 198
@,,,,,,,,,,,IAD 199
47461,730,810,,,730,810,,,,,IAD 202N
47461,820,840,,,820,840,,,,,IAD 202N
@,,,,,,,,,,,IAD 290
@,,,,,,,,,,,IAD 291
@,,,,,,,,,,,IAD 292
@,,,,,,,,,,,IAD 298
@,,,,,,,,,,,IAD 299
@,,,,,,,,,,,IRE 099
@,,,,,,,,,,,IRE 192
@,,,,,,,,,,,IRE 198
@,,,,,,,,,,,IRE 199
47783,540,590,540,590,540,590,540,590,540,590,ITA 003
47783,,,,,,,,,,,ITA 003
47784,,,,,,,,,,,ITA 003
47784,600,650,600,650,600,650,600,650,600,650,ITA 003
47785,730,780,,,730,780,,,730,780,ITA 009
47786,660,710,660,710,660,710,660,710,660,710,ITA 032
@,,,,,,,,,,,ITA 098
62004,,,630,710,,,630,710,,,ITA 105
62374,600,650,,,600,650,,,600,650,ITA 145
@,,,,,,,,,,,ITA 192
@,,,,,,,,,,,ITA 194H
@,,,,,,,,,,,ITA 195H
@,,,,,,,,,,,ITA 197T
@,,,,,,,,,,,ITA 197TC
@,,,,,,,,,,,ITA 198
@,,,,,,,,,,,ITA 199
@,,,,,,,,,,,ITA 297
@,,,,,,,,,,,ITA 298
@,,,,,,,,,,,ITA 299
@,,,,,,,,,,,ITA 299D
@,,,,,,,,,,,ITA 396
47829,480,530,480,530,480,530,480,530,480,530,JPN 003
47830,540,590,540,590,540,590,540,590,540,590,JPN 003
47831,600,650,600,650,600,650,600,650,600,650,JPN 003
47832,660,710,660,710,660,710,660,710,660,710,JPN 003
47833,730,780,730,780,730,780,730,780,730,780,JPN 003
47834,790,840,790,840,790,840,790,840,790,840,JPN 003
47835,790,840,790,840,790,840,790,840,790,840,JPN 003
47836,850,900,850,900,850,900,850,900,850,900,JPN 003
47837,910,960,910,960,910,960,910,960,910,960,JPN 003
47838,730,780,730,780,730,780,730,780,730,780,JPN 006
47839,790,840,790,840,790,840,790,840,790,840,JPN 006
47840,850,900,850,900,850,900,850,900,850,900,JPN 006
47841,910,960,910,960,910,960,910,960,910,960,JPN 006
@,,,,,,,,,,,JPN 098
@,,,,,,,,,,,JPN 099
47868,,,600,710,,,600,710,,,JPN 103
61939,,,910,990,,,910,990,,,JPN 106
61939,,,1030,1200,,,,,,,JPN 106
47869,540,590,,,540,590,540,590,,,JPN 113
47869,,,540,590,,,,,,,JPN 113
47870,600,650,,,600,650,600,650,,,JPN 113
47870,,,600,650,,,,,,,JPN 113
47871,790,840,,,790,840,790,840,,,JPN 113
47871,,,790,840,,,,,,,JPN 113
61940,730,840,,,730,840,,,,,JPN 134
61941,970,1080,,,970,1080,,,,,JPN 152
62799,850,960,,,850,960,,,,,JPN 158
62799,,,,,1090,1260,,,,,JPN 158
61969,,,730,840,,,730,840,,,JPN 165
@,,,,,,,,,,,JPN 192
@,,,,,,,,,,,JPN 194H
@,,,,,,,,,,,JPN 197T
@,,,,,,,,,,,JPN 198
@,850,960,,,850,960,,,,,JPN 198
@,,,,,,,,,,,JPN 199
@,,,,,,,,,,,JPN 299
47977,,,,,,,,,540,590,LDA 003
47977,,,540,620,,,540,620,,,LDA 003
47978,,,,,,,,,600,650,LDA 003
47978,,,540,620,,,540,620,,,LDA 003
47979,,,,,,,,,660,710,LDA 003
47979,,,540,620,,,540,620,,,LDA 003
47980,,,540,620,,,540,620,,,LDA 003
47980,,,,,,,,,720,770,LDA 003
47981,,,,,,,,,480,530,LDA 003
47981,,,540,620,,,540,620,,,LDA 003
47982,,,540,620,,,540,620,,,LDA 003
47982,,,,,,,,,660,710,LDA 003
47983,,,540,620,,,540,620,,,LDA 003
47983,970,1020,,,,,,,,,LDA 003
47984,,,540,620,,,540,620,,,LDA 003
47984,1030,1080,,,,,,,,,LDA 003
47985,,,540,620,,,540,620,,,LDA 003
47985,,,,,,,,,790,840,LDA 003
47986,,,,,,,,,850,900,LDA 003
47986,,,540,620,,,540,620,,,LDA 003
47987,,,630,710,,,630,710,,,LDA 010
47988,,,1050,1230,,,1050,1230,,,LDA 023
47988,,,,,,,,,,,LDA 023
47989,,,730,810,,,730,810,,,LDA 050
47989,,,,,,,,,820,990,LDA 050
47990,,,,,,,,,820,990,LDA 050
47990,,,730,810,,,730,810,,,LDA 050
47991,,,730,810,,,730,810,,,LDA 050
47991,,,,,,,,,540,710,LDA 050
47992,,,730,810,,,730,810,,,LDA 050
47992,,,,,,,,,540,710,LDA 050
47993,790,1020,,,790,1020,,,,,LDA 060
47994,790,1020,,,790,1020,,,,,LDA 060
@,,,,,,,,,,,LDA 098
47999,,,,,,,820,990,,,LDA 142
47999,,,820,990,,,,,,,LDA 142
48000,,,,,,,,,540,710,LDA 150
48000,,,540,620,,,540,620,,,LDA 150
48001,,,,,,,,,790,960,LDA 150
48001,,,540,620,,,540,620,,,LDA 150
48002,,,,,,,790,960,,,LDA 150
48002,,,540,620,,,540,620,,,LDA 150
48003,,,540,620,,,540,620,,,LDA 150
48003,,,,,,,,,540,710,LDA 150
48004,1260,770,,,1260,770,,,,,LDA 171
48005,1260,770,,,1260,770,,,,,LDA 171
48006,1260,770,,,1260,770,,,,,LDA 184
48007,1260,770,,,1260,770,,,,,LDA 184
48008,,,,,,,,,730,780,LDA 190
@,,,,,,,,,,,LDA 192
@,,,,,,,,,,,LDA 197T
@,,,,,,,,,,,LDA 198
@,,,,,,,,,,,LDA 199
@,,,,,,,,,,,LDA 298
@,,,,,,,,,,,LDA 299
@,,,,,,,,,,,LDA 396
47956,540,590,540,590,540,590,540,590,540,590,LAT 003
47957,730,780,730,780,730,780,730,780,730,780,LAT 003
@,,,,,,,,,,,LAT 098
61945,790,840,,,790,840,,,790,840,LAT 119
61946,600,650,,,600,650,,,600,650,LAT 120
@,,,,,,,,,,,LAT 198
@,,,,,,,,,,,LAT 199
48105,,,,,660,710,,,,,LIN 001
48105,540,590,,,540,590,,,540,590,LIN 001
48106,540,590,,,540,590,,,540,590,LIN 001
48106,,,,,730,780,,,,,LIN 001
48107,540,590,,,540,590,,,540,590,LIN 001
48107,,,,,850,900,,,,,LIN 001
48108,540,590,,,540,590,,,540,590,LIN 001
48108,,,,,,,,,660,710,LIN 001
48109,540,590,,,540,590,,,540,590,LIN 001
48109,,,,,1090,1140,,,,,LIN 001
48110,,,,,,,480,530,,,LIN 001
48110,540,590,,,540,590,,,540,590,LIN 001
48111,540,590,,,540,590,,,540,590,LIN 001
48111,,,,,,,,,730,780,LIN 001
48112,,,,,600,650,,,,,LIN 001
48112,,,910,990,,,910,990,,,LIN 001
48113,,,,,660,710,,,,,LIN 001
48113,,,910,990,,,910,990,,,LIN 001
48114,,,,,730,780,,,,,LIN 001
48114,,,910,990,,,910,990,,,LIN 001
48115,,,,,850,900,,,,,LIN 001
48115,,,910,990,,,910,990,,,LIN 001
48116,,,,,,,,,600,650,LIN 001
48116,,,910,990,,,910,990,,,LIN 001
48117,,,,,,,,,660,710,LIN 001
48117,,,910,990,,,910,990,,,LIN 001
48118,,,,,,,,,730,780,LIN 001
48118,,,910,990,,,910,990,,,LIN 001
62328,,,,,600,650,,,,,LIN 001
62328,,,1090,1170,,,1090,1170,,,LIN 001
62329,,,,,660,710,,,,,LIN 001
62329,,,1090,1170,,,1090,1170,,,LIN 001
62330,,,,,730,780,,,,,LIN 001
62330,,,1090,1170,,,1090,1170,,,LIN 001
62331,,,,,850,900,,,,,LIN 001
62331,,,1090,1170,,,1090,1170,,,LIN 001
62332,,,,,,,,,600,650,LIN 001
62332,,,1090,1170,,,1090,1170,,,LIN 001
62333,,,,,,,,,660,710,LIN 001
62333,,,1090,1170,,,1090,1170,,,LIN 001
62334,,,,,,,,,730,780,LIN 001
62334,,,1090,1170,,,1090,1170,,,LIN 001
62335,,,850,900,,,850,900,,,LIN 003
62335,,,660,710,,,660,710,,,LIN 003
62336,,,,,790,840,,,790,840,LIN 003
62336,,,660,710,,,660,710,,,LIN 003
62337,,,,,480,530,,,480,530,LIN 003
62337,,,660,710,,,660,710,,,LIN 003
62338,,,660,710,,,660,710,,,LIN 003
62338,,,,,540,590,,,540,590,LIN 003
48133,,,910,960,,,910,960,,,LIN 005
48133,,,1090,1140,,,1090,1140,,,LIN 005
48134,,,910,960,,,910,960,,,LIN 005
48134,,,,,480,530,,,480,530,LIN 005
48135,,,,,600,650,,,600,650,LIN 005
48135,,,910,960,,,910,960,,,LIN 005
48136,,,,,790,840,,,790,840,LIN 005
48136,,,910,960,,,910,960,,,LIN 005
48137,,,910,960,,,910,960,,,LIN 005
48137,,,,,540,590,,,540,590,LIN 005
48138,,,910,960,,,910,960,,,LIN 005
48138,,,1030,1080,,,1030,1080,,,LIN 005
@,,,,,,,,,,,LIN 096
@,,,,,,,,,,,LIN 098
62349,,,,,730,780,,,,,LIN 106
62349,790,840,,,790,840,,,790,840,LIN 106
62350,790,840,,,790,840,,,790,840,LIN 106
62350,,,,,,,1030,1080,,,LIN 106
62339,,,730,810,,,730,810,,,LIN 111
62339,,,,,480,530,,,,,LIN 111
62340,,,,,,,,,600,650,LIN 111
62340,,,730,810,,,730,810,,,LIN 111
62341,,,820,900,,,820,900,,,LIN 141
62342,,,,,,,660,710,,,LIN 163
62342,,,540,620,,,540,620,,,LIN 163
62344,,,1000,1080,,,1000,1080,,,LIN 177
62344,,,,,600,650,,,,,LIN 177
62345,,,,,,,,,660,710,LIN 177
62345,,,1000,1080,,,1000,1080,,,LIN 177
62346,,,,,970,1020,,,,,LIN 177
62346,,,1000,1080,,,1000,1080,,,LIN 177
62347,,,,,,,,,730,780,LIN 177
62347,,,1000,1080,,,1000,1080,,,LIN 177
62348,970,1080,,,970,1080,,,,,LIN 182
@,,,,,,,,,,,LIN 192
@,,,,,,,,,,,LIN 194H
@,,,,,,,,,,,LIN 197T
@,,,,,,,,,,,LIN 198
@,,,,,,,,,,,LIN 199
62351,840,900,,,,,,,,,LIN 201
62352,,,,,,,,,840,1020,LIN 250
62353,1320,780,,,,,,,,,LIN 275
@,,,,,,,,,,,LIN 297T
@,,,,,,,,,,,LIN 298
@,,,,,,,,,,,LIN 299
@,,,,,,,,,,,LIN 396
50849,,,,,540,590,,,,,MGT 011A
50849,,,1180,1260,,,1180,1260,,,MGT 011A
50850,,,,,600,650,,,,,MGT 011A
50850,,,1180,1260,,,1180,1260,,,MGT 011A
50851,,,,,850,900,,,,,MGT 011A
50851,,,1180,1260,,,1180,1260,,,MGT 011A
50852,,,,,910,960,,,,,MGT 011A
50852,,,1180,1260,,,1180,1260,,,MGT 011A
62213,,,,,970,1020,,,,,MGT 011A
62213,,,1180,1260,,,1180,1260,,,MGT 011A
62214,,,,,1030,1080,,,,,MGT 011A
62214,,,1180,1260,,,1180,1260,,,MGT 011A
50853,,,,,480,530,,,,,MGT 011B
50853,,,730,810,,,730,810,,,MGT 011B
50854,,,730,810,,,730,810,,,MGT 011B
50854,,,,,540,590,,,,,MGT 011B
50855,,,730,810,,,730,810,,,MGT 011B
50855,,,,,540,590,,,,,MGT 011B
50856,,,,,1030,1080,,,,,MGT 011B
50856,,,730,810,,,730,810,,,MGT 011B
50857,,,,,1030,1080,,,,,MGT 011B
50857,,,730,810,,,730,810,,,MGT 011B
50858,,,,,1090,1140,,,,,MGT 011B
50858,,,730,810,,,730,810,,,MGT 011B
50859,,,,,1030,1080,,,,,MGT 011B
50859,,,820,900,,,820,900,,,MGT 011B
50860,,,,,1030,1080,,,,,MGT 011B
50860,,,820,900,,,820,900,,,MGT 011B
50861,,,,,1090,1140,,,,,MGT 011B
50861,,,820,900,,,820,900,,,MGT 011B
50862,,,,,1090,1140,,,,,MGT 011B
50862,,,820,900,,,820,900,,,MGT 011B
50863,,,,,1150,1200,,,,,MGT 011B
50863,,,820,900,,,820,900,,,MGT 011B
50864,,,,,1150,1200,,,,,MGT 011B
50864,,,820,900,,,820,900,,,MGT 011B
62216,,,,,,,,,540,590,MGT 101
62216,,,1000,1080,,,1000,1080,,,MGT 101
62217,,,,,,,,,600,650,MGT 101
62217,,,1000,1080,,,1000,1080,,,MGT 101
62218,,,,,,,,,600,650,MGT 101
62218,,,1000,1080,,,1000,1080,,,MGT 101
62219,,,,,,,,,660,710,MGT 101
62219,,,1000,1080,,,1000,1080,,,MGT 101
50867,,,630,710,,,630,710,,,MGT 107
50867,,,,,,,,,850,900,MGT 107
50868,,,,,,,,,910,960,MGT 107
50868,,,630,710,,,630,710,,,MGT 107
50869,,,,,,,,,910,960,MGT 107
50869,,,630,710,,,630,710,,,MGT 107
50870,,,,,,,,,970,1020,MGT 107
50870,,,630,710,,,630,710,,,MGT 107
62220,,,730,810,,,730,810,,,MGT 107
62220,,,,,,,,,730,780,MGT 107
62221,,,730,810,,,730,810,,,MGT 107
62221,,,,,,,,,730,780,MGT 107
62223,,,730,810,,,730,810,,,MGT 107
62223,,,,,,,,,790,840,MGT 107
62224,,,,,,,,,790,840,MGT 107
62224,,,730,810,,,730,810,,,MGT 107
50871,,,,,,,,,540,710,MGT 120
50871,,,970,1020,,,,,,,MGT 120
50872,,,,,,,,,540,710,MGT 120
50872,,,1030,1080,,,,,,,MGT 120
50873,,,,,,,,,540,710,MGT 120
50873,,,,,,,970,1020,,,MGT 120
50874,,,,,,,,,540,710,MGT 120
50874,,,,,,,1030,1080,,,MGT 120
50875,,,,,,,,,540,590,MGT 140
50875,1090,1260,,,,,,,,,MGT 140
50876,,,,,,,,,600,650,MGT 140
50876,1090,1260,,,,,,,,,MGT 140
50877,1090,1260,,,,,,,,,MGT 140
50877,,,,,,,,,660,710,MGT 140
50878,,,,,,,,,730,780,MGT 140
50878,1090,1260,,,,,,,,,MGT 140
50879,,,,,,,,,730,780,MGT 150
50879,,,,,,,1090,1260,,,MGT 150
50880,,,,,,,,,790,840,MGT 150
50880,,,,,,,1090,1260,,,MGT 150
50881,,,,,,,1090,1260,,,MGT 150
50881,,,,,,,,,850,900,MGT 150
50882,,,,,,,,,910,960,MGT 150
50882,,,,,,,1090,1260,,,MGT 150
62225,,,,,,,1090,1260,,,MGT 150
62225,,,,,,,,,970,1020,MGT 150
50883,,,,,,,,,730,780,MGT 160
50883,,,,,1120,1290,,,,,MGT 160
50884,,,,,1120,1290,,,,,MGT 160
50884,,,,,,,,,790,840,MGT 160
50885,,,,,1120,1290,,,,,MGT 160
50885,,,,,,,,,850,900,MGT 160
50886,,,540,620,,,540,620,,,MGT 170
50886,,,,,,,,,850,900,MGT 170
50887,,,,,,,,,850,900,MGT 170
50887,,,540,620,,,540,620,,,MGT 170
50888,,,,,,,,,910,960,MGT 170
50888,,,540,620,,,540,620,,,MGT 170
50889,,,540,620,,,540,620,,,MGT 170
50889,,,,,,,,,910,960,MGT 170
50890,,,1120,1290,,,,,,,MGT 180
50890,,,,,,,970,1020,,,MGT 180
50891,,,1120,1290,,,,,,,MGT 180
50891,,,,,,,1030,1080,,,MGT 180
50892,,,1120,1290,,,,,,,MGT 180
50892,,,,,,,1090,1140,,,MGT 180
62226,,,,,,,1090,1140,,,MGT 180
62226,,,1120,1290,,,,,,,MGT 180
@,,,630,710,,,630,710,,,MGT 198
@,,,,,1090,1140,,,,,MGT 198
50895,,,,,,,,,,,MGT 201A
50897,,,,,,,,,,,MGT 234
50898,,,,,,,,,,,MGT 243
50899,,,,,,,,,,,MGT 249
50900,,,,,,,,,,,MGT 252
50901,,,,,,,,,,,MGT 255
50902,,,,,,,,,,,MGT 259
50903,,,,,,,,,,,MGT 260
50904,,,,,,,,,,,MGT 267
50905,,,,,,,,,,,MGT 269
50906,,,,,,,,,,,MGT 285
50908,,,,,,,,,,,MGT 292
50909,,,,,,,,,,,MGT 293
50910,,,,,,,,,,,MGT 293
50950,,,,,,,,,,,MGT 423
50962,,,,,,,,,,,MGV 201AV
50963,,,,,,,,,,,MGV 201AV
50964,,,,,,,,,,,MGV 201AV
50965,,,,,,,,,,,MGV 201AV
50966,,,,,,,,,,,MGV 202AV
50967,,,,,,,,,,,MGV 202AV
50968,,,,,,,,,,,MGV 202AV
50969,,,,,,,,,,,MGV 204V
50970,,,,,,,,,,,MGV 205V
50971,,,,,,,,,,,MGV 246V
50972,,,,,,,,,,,MGV 246V
50973,,,,,,,,,,,MGV 268V
50974,,,,,,,,,,,MGV 400AV
50975,,,,,,,,,,,MGV 400AV
50976,,,,,,,,,,,MGV 400AV
50977,,,,,,,,,,,MGV 403AV
50978,,,,,,,,,,,MGV 403AV
50979,,,,,,,,,,,MGV 403AV
50980,,,,,,,,,,,MGV 438V
50981,,,,,,,,,,,MGV 438V
50982,,,,,,,,,,,MGV 438V
50983,,,,,,,,,,,MGV 490AV
50984,,,,,,,,,,,MGV 490AV
50985,,,,,,,,,,,MGV 490AV
50754,,,,,,,,,,,MGB 201A
50755,,,,,,,,,,,MGB 205
50756,,,,,,,,,,,MGB 249
50757,,,,,,,,,,,MGB 252
50758,,,,,,,,,,,MGB 260
50759,,,,,,,,,,,MGB 267
50759,,,,,,,,,,,MGB 267
50760,,,,,,,,,,,MGB 269
50761,,,,,,,,,,,MGB 293
50762,,,,,,,,,,,MGB 293
50773,,,,,,,,,,,MGB 423
50774,,,,,,,,,,,MGB 433
50775,,,,,,,,,,,MGB 490
50776,,,,,,,,,,,MGB 490
50787,,,,,,,,,,,MGP 201A
50788,,,,,,,,,,,MGP 205
50789,,,,,,,,,,,MGP 240
50791,,,,,,,,,,,MGP 252
50792,,,,,,,,,,,MGP 255
50793,,,,,,,,,,,MGP 260
50794,,,,,,,,,,,MGP 267
50795,,,,,,,,,,,MGP 269
50796,,,,,,,,,,,MGP 293
50797,,,,,,,,,,,MGP 293
50833,,,,,,,,,,,MGP 423
50834,,,,,,,,,,,MGP 429
50835,,,,,,,,,,,MGP 431
50836,,,,,,,,,,,MGP 435
50837,,,,,,,,,,,MGP 440
50838,,,,,,,,,,,MGP 440
50839,,,,,,,,,,,MGP 440
50548,,,1150,1290,,,1150,1290,,,MCN 262
48584,730,780,,,730,780,,,730,780,MAT 012
48585,910,960,,,910,960,,,910,960,MAT 016A
48586,480,530,,,480,530,,,480,530,MAT 016B
48587,910,960,,,910,960,,,910,960,MAT 016B
48588,540,590,,,540,590,,,540,590,MAT 016C
48589,660,710,,,660,710,,,660,710,MAT 016C
48590,,,,,,,1030,1080,,,MAT 017A
48590,910,960,,,910,960,,,910,960,MAT 017A
48591,910,960,,,910,960,,,910,960,MAT 017A
48591,,,,,,,1090,1140,,,MAT 017A
48592,1030,1080,,,1030,1080,,,1030,1080,MAT 017A
48592,,,1090,1140,,,,,,,MAT 017A
48593,,,1030,1080,,,,,,,MAT 017A
48593,1030,1080,,,1030,1080,,,1030,1080,MAT 017A
48594,,,,,,,1090,1140,,,MAT 017B
48594,660,710,,,660,710,,,660,710,MAT 017B
48595,,,,,,,1030,1080,,,MAT 017B
48595,660,710,,,660,710,,,660,710,MAT 017B
48596,,,,,,,1150,1200,,,MAT 017B
48596,660,710,,,660,710,,,660,710,MAT 017B
48597,,,,,,,1210,1260,,,MAT 017B
48597,660,710,,,660,710,,,660,710,MAT 017B
48598,660,710,,,660,710,,,660,710,MAT 017B
48598,,,,,,,970,1020,,,MAT 017B
48599,,,,,,,1030,1080,,,MAT 017B
48599,660,710,,,660,710,,,660,710,MAT 017B
48600,,,970,1020,,,,,,,MAT 017B
48600,730,780,,,730,780,,,730,780,MAT 017B
48601,730,780,,,730,780,,,730,780,MAT 017B
48601,,,1030,1080,,,,,,,MAT 017B
48602,730,780,,,730,780,,,730,780,MAT 017B
48602,,,1090,1140,,,,,,,MAT 017B
48603,730,780,,,730,780,,,730,780,MAT 017B
48603,,,1210,1260,,,,,,,MAT 017B
48604,730,780,,,730,780,,,730,780,MAT 017B
48604,,,1150,1200,,,,,,,MAT 017B
48605,730,780,,,730,780,,,730,780,MAT 017B
48605,,,1030,1080,,,,,,,MAT 017B
48607,480,530,,,480,530,,,480,530,MAT 017C
48607,,,970,1020,,,,,,,MAT 017C
48608,480,530,,,480,530,,,480,530,MAT 017C
48608,,,1030,1080,,,,,,,MAT 017C
48609,600,650,,,600,650,,,600,650,MAT 017C
48609,,,1150,1200,,,,,,,MAT 017C
48610,600,650,,,600,650,,,600,650,MAT 017C
48610,,,1210,1260,,,,,,,MAT 017C
48611,600,650,,,600,650,,,600,650,MAT 017C
48611,,,970,1020,,,,,,,MAT 017C
48612,600,650,,,600,650,,,600,650,MAT 017C
48612,,,1030,1080,,,,,,,MAT 017C
48613,600,650,,,600,650,,,600,650,MAT 017C
48613,,,1030,1080,,,,,,,MAT 017C
48614,600,650,,,600,650,,,600,650,MAT 017C
48614,,,1090,1140,,,,,,,MAT 017C
48615,600,650,,,600,650,,,600,650,MAT 017C
48615,,,1090,1140,,,,,,,MAT 017C
48616,600,650,,,600,650,,,600,650,MAT 017C
48616,,,1150,1200,,,,,,,MAT 017C
48617,850,900,,,850,900,,,850,900,MAT 017C
48617,,,,,,,1030,1080,,,MAT 017C
48618,850,900,,,850,900,,,850,900,MAT 017C
48618,,,,,,,1090,1140,,,MAT 017C
48619,850,900,,,850,900,,,850,900,MAT 017C
48619,,,,,,,1150,1200,,,MAT 017C
48620,850,900,,,850,900,,,850,900,MAT 017C
48620,,,,,,,1210,1260,,,MAT 017C
48621,850,900,,,850,900,,,850,900,MAT 017C
48621,,,,,,,970,1020,,,MAT 017C
48622,850,900,,,850,900,,,850,900,MAT 017C
48622,,,,,,,1090,1140,,,MAT 017C
48623,850,900,,,850,900,,,850,900,MAT 017C
48623,,,,,,,1090,1140,,,MAT 017C
48624,850,900,,,850,900,,,850,900,MAT 017C
48624,,,,,,,1150,1200,,,MAT 017C
48625,,,,,,,1030,1080,,,MAT 021A
48625,660,710,,,660,710,,,660,710,MAT 021A
48626,,,,,,,1090,1140,,,MAT 021A
48626,660,710,,,660,710,,,660,710,MAT 021A
48627,600,650,,,600,650,,,600,650,MAT 021B
48627,,,,,,,1030,1080,,,MAT 021B
48628,600,650,,,600,650,,,600,650,MAT 021B
48628,,,,,,,1090,1140,,,MAT 021B
48629,850,900,,,850,900,,,850,900,MAT 021B
48629,,,1030,1080,,,,,,,MAT 021B
48630,,,1090,1140,,,,,,,MAT 021B
48630,850,900,,,850,900,,,850,900,MAT 021B
48631,,,1030,1080,,,,,,,MAT 021B
48631,850,900,,,850,900,,,850,900,MAT 021B
48632,850,900,,,850,900,,,850,900,MAT 021B
48632,,,1090,1140,,,,,,,MAT 021B
48633,850,900,,,850,900,,,850,900,MAT 021B
48633,,,1150,1200,,,,,,,MAT 021B
48634,850,900,,,850,900,,,850,900,MAT 021B
48634,,,1210,1260,,,,,,,MAT 021B
62155,600,650,,,600,650,,,600,650,MAT 021B
62155,,,,,,,1150,1200,,,MAT 021B
62156,600,650,,,600,650,,,600,650,MAT 021B
62156,,,,,,,1090,1140,,,MAT 021B
62157,600,650,,,600,650,,,600,650,MAT 021B
62157,,,,,,,1150,1200,,,MAT 021B
48638,480,530,,,480,530,,,480,530,MAT 021C
48638,,,,,,,970,1020,,,MAT 021C
48639,480,530,,,480,530,,,480,530,MAT 021C
48639,,,,,,,1150,1200,,,MAT 021C
48640,480,530,,,480,530,,,480,530,MAT 021C
48640,,,,,,,910,960,,,MAT 021C
48641,480,530,,,480,530,,,480,530,MAT 021C
48641,,,,,,,970,1020,,,MAT 021C
48642,480,530,,,480,530,,,480,530,MAT 021C
48642,,,,,,,1030,1080,,,MAT 021C
48643,480,530,,,480,530,,,480,530,MAT 021C
48643,,,,,,,1090,1140,,,MAT 021C
48644,480,530,,,480,530,,,480,530,MAT 021C
48644,,,,,,,1150,1200,,,MAT 021C
48645,540,590,,,540,590,,,540,590,MAT 021C
48645,,,1090,1140,,,,,,,MAT 021C
48646,540,590,,,540,590,,,540,590,MAT 021C
48646,,,1150,1200,,,,,,,MAT 021C
48647,540,590,,,540,590,,,540,590,MAT 021C
48647,,,1210,1260,,,,,,,MAT 021C
48648,540,590,,,540,590,,,540,590,MAT 021C
48648,,,1030,1080,,,,,,,MAT 021C
48649,540,590,,,540,590,,,540,590,MAT 021C
48649,,,970,1020,,,,,,,MAT 021C
48650,790,840,,,790,840,,,790,840,MAT 021C
48650,,,,,,,1150,1200,,,MAT 021C
48651,790,840,,,790,840,,,790,840,MAT 021C
48651,,,,,,,1210,1260,,,MAT 021C
48652,790,840,,,790,840,,,790,840,MAT 021C
48652,,,,,,,970,1020,,,MAT 021C
48653,790,840,,,790,840,,,790,840,MAT 021C
48653,,,,,,,1030,1080,,,MAT 021C
48654,,,,,,,1090,1140,,,MAT 021C
48654,790,840,,,790,840,,,790,840,MAT 021C
48655,790,840,,,790,840,,,790,840,MAT 021C
48655,,,1090,1140,,,,,,,MAT 021C
48656,790,840,,,790,840,,,790,840,MAT 021C
48656,,,1030,1080,,,,,,,MAT 021C
62161,790,840,,,790,840,,,790,840,MAT 021C
62161,,,1150,1200,,,,,,,MAT 021C
62162,790,840,,,790,840,,,790,840,MAT 021C
62162,,,1210,1260,,,,,,,MAT 021C
62163,790,840,,,790,840,,,790,840,MAT 021C
62163,,,1150,1200,,,,,,,MAT 021C
48660,480,530,,,480,530,,,480,530,MAT 021D
48660,,,1090,1140,,,,,,,MAT 021D
48661,480,530,,,480,530,,,480,530,MAT 021D
48661,,,1030,1080,,,,,,,MAT 021D
48662,480,530,,,480,530,,,480,530,MAT 021D
48662,,,1150,1200,,,,,,,MAT 021D
48663,480,530,,,480,530,,,480,530,MAT 021D
48663,,,1210,1260,,,,,,,MAT 021D
48664,480,530,,,480,530,,,480,530,MAT 021D
48664,,,970,1020,,,,,,,MAT 021D
48667,850,900,,,850,900,,,850,900,MAT 021D
48667,,,,,,,1030,1080,,,MAT 021D
48668,850,900,,,850,900,,,850,900,MAT 021D
48668,,,,,,,1090,1140,,,MAT 021D
62165,,,,,,,1150,1200,,,MAT 021D
62165,850,900,,,850,900,,,850,900,MAT 021D
62166,,,,,,,1210,1260,,,MAT 021D
62166,850,900,,,850,900,,,850,900,MAT 021D
62167,850,900,,,850,900,,,850,900,MAT 021D
62167,,,,,,,1150,1200,,,MAT 021D
48669,660,710,,,660,710,,,660,710,MAT 022A
48670,850,900,,,850,900,,,850,900,MAT 022A
48671,,,540,590,,,,,,,MAT 022AL
48672,,,600,650,,,,,,,MAT 022AL
48673,,,790,840,,,,,,,MAT 022AL
48674,,,,,,,600,650,,,MAT 022AL
48675,,,,,,,790,840,,,MAT 022AL
48676,,,850,900,,,,,,,MAT 022AL
48677,,,,,,,850,900,,,MAT 022AL
